年份,情景,基金类型,配置权重_中枢,年率化回报_小数,年率化回报_百分比,eMPF行政费率_现行,eMPF行政费率_旧值,若仍用旧费率0.37%的净回报_百分比,eMPF降费对净回报提升_bp,真实或假设,来源或假设
2051,低,股票基金,0.3,0.030371,3.037,0.0029,0.0037,2.957,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2051,低,混合资产基金,0.35,0.027371,2.737,0.0029,0.0037,2.657,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2051,低,DIS核心累积基金,0.25,0.052371,5.237,0.0029,0.0037,5.157,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2051,低,保守基金,0.1,0.007425,0.742,0.0029,0.0037,0.662,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2051,低,制度加权(系统),1.0,0.027311,2.731,0.0029,0.0037,2.651,8.0,混合,[混合] 中情景中枢对齐制度加权约4.9%[真实数据量级]；低/高情景约3%/7%[假设]；配置加权参考值≈5.185%；含eMPF敏感性
2051,中,股票基金,0.3,0.049371,4.937,0.0029,0.0037,4.857,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2051,中,混合资产基金,0.35,0.046371,4.637,0.0029,0.0037,4.557,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2051,中,DIS核心累积基金,0.25,0.071371,7.137,0.0029,0.0037,7.057,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2051,中,保守基金,0.1,0.013125,1.312,0.0029,0.0037,1.232,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2051,中,制度加权(系统),1.0,0.046311,4.631,0.0029,0.0037,4.551,8.0,混合,[混合] 中情景中枢对齐制度加权约4.9%[真实数据量级]；低/高情景约3%/7%[假设]；配置加权参考值≈5.185%；含eMPF敏感性
2051,高,股票基金,0.3,0.070371,7.037,0.0029,0.0037,6.957,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2051,高,混合资产基金,0.35,0.067371,6.737,0.0029,0.0037,6.657,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2051,高,DIS核心累积基金,0.25,0.092371,9.237,0.0029,0.0037,9.157,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2051,高,保守基金,0.1,0.019425,1.942,0.0029,0.0037,1.862,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2051,高,制度加权(系统),1.0,0.067311,6.731,0.0029,0.0037,6.651,8.0,混合,[混合] 中情景中枢对齐制度加权约4.9%[真实数据量级]；低/高情景约3%/7%[假设]；配置加权参考值≈5.185%；含eMPF敏感性
2052,低,股票基金,0.3,0.0311,3.11,0.0029,0.0037,3.03,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2052,低,混合资产基金,0.35,0.0281,2.81,0.0029,0.0037,2.73,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2052,低,DIS核心累积基金,0.25,0.0531,5.31,0.0029,0.0037,5.23,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2052,低,保守基金,0.1,0.00735,0.735,0.0029,0.0037,0.655,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2052,低,制度加权(系统),1.0,0.0276,2.76,0.0029,0.0037,2.68,8.0,混合,[混合] 中情景中枢对齐制度加权约4.9%[真实数据量级]；低/高情景约3%/7%[假设]；配置加权参考值≈5.185%；含eMPF敏感性
2052,中,股票基金,0.3,0.0501,5.01,0.0029,0.0037,4.93,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2052,中,混合资产基金,0.35,0.0471,4.71,0.0029,0.0037,4.63,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2052,中,DIS核心累积基金,0.25,0.0721,7.21,0.0029,0.0037,7.13,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2052,中,保守基金,0.1,0.01305,1.305,0.0029,0.0037,1.225,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2052,中,制度加权(系统),1.0,0.0466,4.66,0.0029,0.0037,4.58,8.0,混合,[混合] 中情景中枢对齐制度加权约4.9%[真实数据量级]；低/高情景约3%/7%[假设]；配置加权参考值≈5.185%；含eMPF敏感性
2052,高,股票基金,0.3,0.0711,7.11,0.0029,0.0037,7.03,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2052,高,混合资产基金,0.35,0.0681,6.81,0.0029,0.0037,6.73,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2052,高,DIS核心累积基金,0.25,0.0931,9.31,0.0029,0.0037,9.23,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2052,高,保守基金,0.1,0.01935,1.935,0.0029,0.0037,1.855,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2052,高,制度加权(系统),1.0,0.0676,6.76,0.0029,0.0037,6.68,8.0,混合,[混合] 中情景中枢对齐制度加权约4.9%[真实数据量级]；低/高情景约3%/7%[假设]；配置加权参考值≈5.185%；含eMPF敏感性
2053,低,股票基金,0.3,0.030071,3.007,0.0029,0.0037,2.927,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2053,低,混合资产基金,0.35,0.027071,2.707,0.0029,0.0037,2.627,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2053,低,DIS核心累积基金,0.25,0.052071,5.207,0.0029,0.0037,5.127,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2053,低,保守基金,0.1,0.007275,0.727,0.0029,0.0037,0.647,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2053,低,制度加权(系统),1.0,0.027011,2.701,0.0029,0.0037,2.621,8.0,混合,[混合] 中情景中枢对齐制度加权约4.9%[真实数据量级]；低/高情景约3%/7%[假设]；配置加权参考值≈5.185%；含eMPF敏感性
2053,中,股票基金,0.3,0.049071,4.907,0.0029,0.0037,4.827,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2053,中,混合资产基金,0.35,0.046071,4.607,0.0029,0.0037,4.527,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2053,中,DIS核心累积基金,0.25,0.071071,7.107,0.0029,0.0037,7.027,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2053,中,保守基金,0.1,0.012975,1.298,0.0029,0.0037,1.218,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2053,中,制度加权(系统),1.0,0.046011,4.601,0.0029,0.0037,4.521,8.0,混合,[混合] 中情景中枢对齐制度加权约4.9%[真实数据量级]；低/高情景约3%/7%[假设]；配置加权参考值≈5.185%；含eMPF敏感性
2053,高,股票基金,0.3,0.070071,7.007,0.0029,0.0037,6.927,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2053,高,混合资产基金,0.35,0.067071,6.707,0.0029,0.0037,6.627,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2053,高,DIS核心累积基金,0.25,0.092071,9.207,0.0029,0.0037,9.127,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2053,高,保守基金,0.1,0.019275,1.927,0.0029,0.0037,1.847,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2053,高,制度加权(系统),1.0,0.067011,6.701,0.0029,0.0037,6.621,8.0,混合,[混合] 中情景中枢对齐制度加权约4.9%[真实数据量级]；低/高情景约3%/7%[假设]；配置加权参考值≈5.185%；含eMPF敏感性
2054,低,股票基金,0.3,0.0278,2.78,0.0029,0.0037,2.7,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2054,低,混合资产基金,0.35,0.0248,2.48,0.0029,0.0037,2.4,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2054,低,DIS核心累积基金,0.25,0.0498,4.98,0.0029,0.0037,4.9,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2054,低,保守基金,0.1,0.0072,0.72,0.0029,0.0037,0.64,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2054,低,制度加权(系统),1.0,0.0258,2.58,0.0029,0.0037,2.5,8.0,混合,[混合] 中情景中枢对齐制度加权约4.9%[真实数据量级]；低/高情景约3%/7%[假设]；配置加权参考值≈5.185%；含eMPF敏感性
2054,中,股票基金,0.3,0.0468,4.68,0.0029,0.0037,4.6,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2054,中,混合资产基金,0.35,0.0438,4.38,0.0029,0.0037,4.3,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2054,中,DIS核心累积基金,0.25,0.0688,6.88,0.0029,0.0037,6.8,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2054,中,保守基金,0.1,0.0129,1.29,0.0029,0.0037,1.21,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2054,中,制度加权(系统),1.0,0.0448,4.48,0.0029,0.0037,4.4,8.0,混合,[混合] 中情景中枢对齐制度加权约4.9%[真实数据量级]；低/高情景约3%/7%[假设]；配置加权参考值≈5.185%；含eMPF敏感性
2054,高,股票基金,0.3,0.0678,6.78,0.0029,0.0037,6.7,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2054,高,混合资产基金,0.35,0.0648,6.48,0.0029,0.0037,6.4,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2054,高,DIS核心累积基金,0.25,0.0898,8.98,0.0029,0.0037,8.9,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2054,高,保守基金,0.1,0.0192,1.92,0.0029,0.0037,1.84,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2054,高,制度加权(系统),1.0,0.0658,6.58,0.0029,0.0037,6.5,8.0,混合,[混合] 中情景中枢对齐制度加权约4.9%[真实数据量级]；低/高情景约3%/7%[假设]；配置加权参考值≈5.185%；含eMPF敏感性
2055,低,股票基金,0.3,0.025529,2.553,0.0029,0.0037,2.473,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2055,低,混合资产基金,0.35,0.022529,2.253,0.0029,0.0037,2.173,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2055,低,DIS核心累积基金,0.25,0.047529,4.753,0.0029,0.0037,4.673,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2055,低,保守基金,0.1,0.007125,0.712,0.0029,0.0037,0.632,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2055,低,制度加权(系统),1.0,0.024589,2.459,0.0029,0.0037,2.379,8.0,混合,[混合] 中情景中枢对齐制度加权约4.9%[真实数据量级]；低/高情景约3%/7%[假设]；配置加权参考值≈5.185%；含eMPF敏感性
2055,中,股票基金,0.3,0.044529,4.453,0.0029,0.0037,4.373,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2055,中,混合资产基金,0.35,0.041529,4.153,0.0029,0.0037,4.073,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2055,中,DIS核心累积基金,0.25,0.066529,6.653,0.0029,0.0037,6.573,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2055,中,保守基金,0.1,0.012825,1.282,0.0029,0.0037,1.202,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2055,中,制度加权(系统),1.0,0.043589,4.359,0.0029,0.0037,4.279,8.0,混合,[混合] 中情景中枢对齐制度加权约4.9%[真实数据量级]；低/高情景约3%/7%[假设]；配置加权参考值≈5.185%；含eMPF敏感性
2055,高,股票基金,0.3,0.065529,6.553,0.0029,0.0037,6.473,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2055,高,混合资产基金,0.35,0.062529,6.253,0.0029,0.0037,6.173,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2055,高,DIS核心累积基金,0.25,0.087529,8.753,0.0029,0.0037,8.673,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2055,高,保守基金,0.1,0.019125,1.912,0.0029,0.0037,1.833,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2055,高,制度加权(系统),1.0,0.064589,6.459,0.0029,0.0037,6.379,8.0,混合,[混合] 中情景中枢对齐制度加权约4.9%[真实数据量级]；低/高情景约3%/7%[假设]；配置加权参考值≈5.185%；含eMPF敏感性
2056,低,股票基金,0.3,0.0245,2.45,0.0029,0.0037,2.37,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2056,低,混合资产基金,0.35,0.0215,2.15,0.0029,0.0037,2.07,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2056,低,DIS核心累积基金,0.25,0.0465,4.65,0.0029,0.0037,4.57,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2056,低,保守基金,0.1,0.00705,0.705,0.0029,0.0037,0.625,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2056,低,制度加权(系统),1.0,0.024,2.4,0.0029,0.0037,2.32,8.0,混合,[混合] 中情景中枢对齐制度加权约4.9%[真实数据量级]；低/高情景约3%/7%[假设]；配置加权参考值≈5.185%；含eMPF敏感性
2056,中,股票基金,0.3,0.0435,4.35,0.0029,0.0037,4.27,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2056,中,混合资产基金,0.35,0.0405,4.05,0.0029,0.0037,3.97,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2056,中,DIS核心累积基金,0.25,0.0655,6.55,0.0029,0.0037,6.47,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2056,中,保守基金,0.1,0.01275,1.275,0.0029,0.0037,1.195,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2056,中,制度加权(系统),1.0,0.043,4.3,0.0029,0.0037,4.22,8.0,混合,[混合] 中情景中枢对齐制度加权约4.9%[真实数据量级]；低/高情景约3%/7%[假设]；配置加权参考值≈5.185%；含eMPF敏感性
2056,高,股票基金,0.3,0.0645,6.45,0.0029,0.0037,6.37,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2056,高,混合资产基金,0.35,0.0615,6.15,0.0029,0.0037,6.07,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2056,高,DIS核心累积基金,0.25,0.0865,8.65,0.0029,0.0037,8.57,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2056,高,保守基金,0.1,0.01905,1.905,0.0029,0.0037,1.825,8.0,混合,[混合] 股票5.1%/混合4.8%/DIS核心7.3%/制度加权约4.9%为公开回报中枢[真实数据量级]；保守基金与配置权重、情景偏移、周期项为[假设]；eMPF费率0.29%←旧值0.37%[真实数据·积金局]
2056,高,制度加权(系统),1.0,0.064,6.4,0.0029,0.0037,6.32,8.0,混合,[混合] 中情景中枢对齐制度加权约4.9%[真实数据量级]；低/高情景约3%/7%[假设]；配置加权参考值≈5.185%；含eMPF敏感性
